Scam_Platform,Syndicate_group,Address_L0,CrytoType,domain,parent_domain
https://sql.lsqan.space/mobile/#/,MT5,TCRy4gapuZV5VkuYbuVwieXKFKnXLh6BoS,TRON_USDT-TRN,sql.lsqan.space,lsqan.space
https://sql.lsqan.space/mobile/#/,FunNull,0x73320f528E93541Db896f6e5Ed5d0b69B4427B33,ETH-USDT,sql.lsqan.space,lsqan.space
https://sql.lsqan.space/mobile/#/,FunNull,TYFb52B4z1s31fTfym4VDaXom6rfe1FJYD,TRON_USDT-TRN,sql.lsqan.space,lsqan.space
https://www.eosglobalinvesting.com,FunNull,TPpp9uvdnhoChCjo72oumXcpiCTwBGfQzg,TRON_USDT-TRN,eosglobalinvesting.com,eosglobalinvesting.com
https://www.eosglobalinvesting.com,FunNull,TSeymDthwW27mcHQBHxzpu25TwHHbvFUFL,TRON_USDT-TRN,eosglobalinvesting.com,eosglobalinvesting.com
https://slocksfx.com/dashboard/html/ltr/vertical-menu/,FunNull,168wUWig7HT7P2hHTikbcKEgSqXuZqgW1F,BTC,slocksfx.com,slocksfx.com
https://www.coinexprogn.com/,FunNull,0x7f86f8365a0ba1556249946329360c0243b04c59,ETH-USDT,coinexprogn.com,coinexprogn.com
https://u2e-free.com,Mining scams,0x34848e323cd7a777f7792913269642a778254393,ETH-USDT,u2e-free.com,u2e-free.com
https://u2e-free.com,Mining scams,0x95C48B52845A7aF3f96Ac580FE3e24b777e57e22,ETH-USDT,u2e-free.com,u2e-free.com
https://u2e-free.com,Mining scams,0x3BEa19D19d9B2330BEc2113404F5Ac13768aA879,ETH-USDT,u2e-free.com,u2e-free.com
https://u2e-free.com,Mining scams,0x34848e323cD7a777F7792913269642a778254393,ETH-USDT,u2e-free.com,u2e-free.com
https://u2e-free.mobi,Mining scams,0x30df77c5eb9fd3f91ce1514210edbe5c2534863f,ETH-USDT,u2e-free.mobi,u2e-free.mobi
dapps-walletconnect.com,Mining scams,0xbfbe3cb20bf5e45e095fe736a51577b36452215c,ETH-USDT,dapps-walletconnect.com,dapps-walletconnect.com
dapps-walletconnect.com,Mining scams,0xab167e816e4d76089119900e941befdfa37d6b32,ETH-USDT,dapps-walletconnect.com,dapps-walletconnect.com
https://cbdefi.net,Mining scams,0x47c9821f2b43febba2d5cd2400830bdc80d809c0,ETH-USDT,cbdefi.net,cbdefi.net
https://sandwind.xyz,Sunton,0x9f90d89285047dfEf63Fc9afc7828DB0b707B797,ETH-USDT,sandwind.xyz,sandwind.xyz
https://sandwind.xyz,Sunton,0xDe5CB0d56af2fB77F7E6DB1055f7F97839E37234,ETH-USDT,sandwind.xyz,sandwind.xyz
https://cbeth.io/#/,Mining Scams,0x01D78AfFc1F249295649e753E3613249349F9a4B,ETH-USDT,cbeth.io,cbeth.io
https://d.honrex.info/,FunNull,TEwvqnoHCP4H1tv3ZfK4SiQgGEjQpreEFJ,TRON_USDT-TRN,d.honrex.info,honrex.info
https://d.honrex.info/,FunNull,0x2f7151bFdA13a7c50867FA71912E4e6aac950190,ETH-USDT,d.honrex.info,honrex.info
https://h5.bittrexllv.com,FunNull,14Tqr3ANud1xwNzuU6cubrHFgtNqf7Yvb9,BTC,h5.bittrexllv.com,bittrexllv.com
https://h5.bittrexllv.com,FunNull,1JFcFvFNxXZzv8dngGDED5i5BZ2GATCEK4,BTC,h5.bittrexllv.com,bittrexllv.com
https://h5.bittrexllv.com,FunNull,0xD54aca5aF2Cb585c5E8908635e435969cDaf4586,ETH-USDT,h5.bittrexllv.com,bittrexllv.com
https://h5.bittrexllv.com,FunNull,1ENbxN3cy92UL6xE2Edgf73C3w8QVgYMQQ,BTC,h5.bittrexllv.com,bittrexllv.com
https://h5.bittrexllv.com,FunNull,34iqN69MzjUyxV2F9cqx1yTckwoVYPqLYs,BTC,h5.bittrexllv.com,bittrexllv.com
https://eth-defi10.com/#/,MingScams2,0x0Ce83EB78c0eB31b1356B427877342d1E852AD65,ETH-USDT,eth-defi10.com,eth-defi10.com
https://fitter-fx.com,MingScams2,0xf3e2383eed6f2a885c066189df34e7d73ea6b316,ETH-USDT,fitter-fx.com,fitter-fx.com
https://fitter-fx.com,MingScams2,0xd753599e554fa4fdaf7db8fed61238c66016c03c,ETH-USDT,fitter-fx.com,fitter-fx.com
https://fitter-fx.com,MingScams2,TS6vJ3oUDn8Po76d33o73aVeoNopJUEWRS,TRON_USDT-TRN,fitter-fx.com,fitter-fx.com
http://www.jbtvip.com/,MingScams2,0x9918bd1e81abfc704d6d4eba8ce65eefeeb49bdd,ETH-USDT,jbtvip.com,jbtvip.com
http://www.jbtvip.com/,MingScams2,0x79bB82293c94f8Df07815B3cDf7423635F9F1067,ETH-USDT,jbtvip.com,jbtvip.com
"https://mt-fogee.online/
https://www.anthemw01.com/#/",MingScams2,THaciLLqD5jLx3a9f8K2RYYswkyr9xotGh,TRON_USDT-TRN,mt-fogee.online,mt-fogee.online
"https://mt-fogee.online/
https://www.anthemw01.com/#/",MingScams2,TDta95adGqJ4FR43h2dDz9TTTyEyDpnCmV,TRON_USDT-TRN,mt-fogee.online,mt-fogee.online
"https://mt-fogee.online/
https://www.anthemw01.com/#/",MingScams2,TXC4aFqaSqMx7s6pbcccpRLyq13nYLy1YV,TRON_USDT-TRN,mt-fogee.online,mt-fogee.online
https://usdtdefi.io/,Mining scams,0xe9cf9b229253fa771c929c0a643944fd3bf43f3b,ETH-USDT,usdtdefi.io,usdtdefi.io
https://hkexpro.xyz,FunNull,0xaf79620ad0fca44134f99a6fce897f9d9f46fb62,ETH-USDT,hkexpro.xyz,hkexpro.xyz
https://www.theta-b.com,Oneex,0x53b1adc2d95aee9d15f5a375f538cfefe296d4ec,ETH-USDT,theta-b.com,theta-b.com
https://www.theta-b.com,Oneex,TRqEBxas1khqmUujCy1BFndY63EEeRspXn,TRON_USDT-TRN,theta-b.com,theta-b.com
https://www.dzdaqi.com/dist/#/,Oneex,36Ti5Qt5FKZYJaWQo5weUKeLeYs2XgT4iw,BTC,dzdaqi.com,dzdaqi.com
https://www.dzdaqi.com/dist/#/,Oneex,3C6oDpdVrKNU7t2wRLySq9A31s3npQhxQQ,BTC,dzdaqi.com,dzdaqi.com
https://www.dzdaqi.com/dist/#/,Oneex,15CnNGZcTSZACN9xu4hmW6AR3QtFonqCoU,BTC,dzdaqi.com,dzdaqi.com
https://www.bkejgvl.cn,Oneex,0x1155a30a43700a4c7b188b6d1861899c0af1884d,ETH-USDT,bkejgvl.cn,bkejgvl.cn
https://absaforex.com/,MT5,0xf0D12FaA02Bd6A78aDB255d0B70eeaE7753fff21,ETH-USDT,absaforex.com,absaforex.com
https://absaforex.com/,MT5,TKqG1w6XennNabJ6Q6KCNNhWJdtQ9H9Nnv,TRON_USDT-TRN,absaforex.com,absaforex.com
https://absaforex.com/,MT5,3CpCAYmaLkG7p4JfDNdnAwQN9ZarrT65cM,BTC,absaforex.com,absaforex.com
https://absaforex.com/,MT5,0x529e8156df576a1f73667b335d83f8c22903ef84,ETH-USDT,absaforex.com,absaforex.com
https://m.mykkyy883.com/mobile/#/,MT5,TJmQpeRtbPfKMWmMQQA6wkWAGSBi6nf3xC,TRON_USDT-TRN,m.mykkyy883.com,mykkyy883.com
https://eth-starfish.com/#/,Mining Scams,0x983f40405fe2baab60ff84b0687f848380455c8b,ETH-USDT,eth-starfish.com,eth-starfish.com
https://eth-starfish.com/#/,Mining Scams,0x8e69ec0c289c50c60e2ea924551052b935c1f6ca,ETH-USDT,eth-starfish.com,eth-starfish.com
http://m.yesstyle6.com,Mining Scams,TNC8Goabtmikfx2wayZY2mNhxiYMwDt8ZU,TRON_USDT-TRN,m.yesstyle6.com,yesstyle6.com
https://sql.lsqan.space/,Mining Scams,TLtTDfqhaFnH1J6EwZj4F4a8sZMhtidRkS,TRON_USDT-TRN,sql.lsqan.space,lsqan.space
https://sql.lsqan.space/,Mining Scams,TLRWZzuSaAw9ViRihSiVfBe6oEg77x9nVy,TRON_USDT-TRN,sql.lsqan.space,lsqan.space
https://yonasty.com,dnsV1,0x8874A700b8d5B578502ab3B4766A6aEd139CA010,ETH-USDT,yonasty.com,yonasty.com
https://e10006.eth-fun.com/erc/#/,Mining Scams,0x242f6730830c4ef6b1c98930dd8e4e71854897e2,ETH-USDT,e10006.eth-fun.com,eth-fun.com
https://kscapitalfx.com/,MT5,0xaabe557647cd56a4d4f7c565d48e9b2c73ff9c0d,ETH-USDT,kscapitalfx.com,kscapitalfx.com
https://kscapitalfx.com/,MT5,0x034422a6b1b470aa6344b3f5f47d63fc7bdb1994,ETH-USDT,kscapitalfx.com,kscapitalfx.com
https://h5.hkexpro.xyz,FunNull,0x91d06190c3156fd8a7AB00aa4B00d82FE726803F,ETH-USDT,h5.hkexpro.xyz,hkexpro.xyz
https://ubagvas1.xyz,FunNull,3HFsKVurR9WbnArL9Y87do6pYpDUzfjdJ7,BTC,ubagvas1.xyz,ubagvas1.xyz
https://www.ethdifi.com?r=LRX9JV,Mining scams,0x8dccf246F63FcFe1c7be0B4B80955A4CfA545da7,ETH-USDT,ethdifi.com,ethdifi.com
https://www.ethdifi.com?r=LRX9JV,Mining scams,0x280d4B5298A90a9885f9ed7EedCBF0f1f0D1FE17,ETH-USDT,ethdifi.com,ethdifi.com
https://coinuefx.com,MT5,0x8eBA70CE5a4c53DE163374e0d4dF41302dbDa178,ETH-USDT,coinuefx.com,coinuefx.com
eth-banko.co,Mining Scams,0xeb911c26f3079b3814be5dfd9fd74ddb3de834d8,ETH-USDT,eth-banko.co,eth-banko.co
www.sunacfx.com,MT5,0xa2fc1fbc5e6548db74dc9a2f94e3ce2e6d06cb54,ETH-USDT,sunacfx.com,sunacfx.com
www.sunacfx.com,MT5,0x46340b20830761efd32832A74d7169B29FEB9758,ETH-USDT,sunacfx.com,sunacfx.com
www.sunacfx.com,MT5,0x4C749013f4257c721b3081B6bEE05BD711F569B4,ETH-USDT,sunacfx.com,sunacfx.com
www.sunacfx.com,MT5,0x012CDb90Fe9107aAB0f76631c29a25CFB09d5d00,ETH-USDT,sunacfx.com,sunacfx.com
www.sunacfx.com,MT5,0x13cc4a7383b059991049F386E30aF1cc1cC795BC,ETH-USDT,sunacfx.com,sunacfx.com
tgcdd.com,MT5,0xe66b31678d6c16e9ebf358268a790b763c133750,ETH-USDT,tgcdd.com,tgcdd.com
tgcdd.com,MT5,0xccd9c1634ab3ccaea31263d208622f0269047bd7,ETH-USDT,tgcdd.com,tgcdd.com
www.eff88.com,MT5,TW4c8bH5ibFtGfP6bj4cSM22oWUUF1HCcp,TRON_USDT-TRN,eff88.com,eff88.com
www.eff88.com,MT5,3HVSHuxMa8Mss62pemxBG1JChRQJimtArf,BTC,eff88.com,eff88.com
www.eff88.com,MT5,0x87Ef8131a1f68881E21ACDB728B5050f6Af180b9,ETH-USDT,eff88.com,eff88.com
https://crm.pinomarkets.com/register/trader?link_id=zyfjrlsq&referrer_id=0000m7t0,MT5,TV6XJbR1TiteR9yrEBpb7a2P6SYAhtuUci,TRON_USDT-TRN,crm.pinomarkets.com,pinomarkets.com
https://crm.pinomarkets.com/register/trader?link_id=zyfjrlsq&referrer_id=0000m7t0,MT5,0xAF621BFB579c2626aef19F8B98306dB1dE4332ED,ETH-USDT,crm.pinomarkets.com,pinomarkets.com
https://crm.pinomarkets.com/register/trader?link_id=zyfjrlsq&referrer_id=0000m7t0,MT5,3Pxu7wZaoqEwQNXawFdp64kUA8sUDydogH,BTC,crm.pinomarkets.com,pinomarkets.com
http://ETH-Starfish.com/#/,Mining Scams,0x983f40405fe2baab60ff84b0687f848380455c8b,ETH-USDT,ETH-Starfish.com,ETH-Starfish.com
http://ETH-Starfish.com/#/,Mining Scams,0x8e69ec0c289c50c60e2ea924551052b935c1f6ca,ETH-USDT,ETH-Starfish.com,ETH-Starfish.com
https://www.rtorrents.com/,Mining Scams,0x8127297aF6a8fC177092b1416BAfB371d1C9cB54,ETH-USDT,rtorrents.com,rtorrents.com
https://www.rtorrents.com/,Mining Scams,0x328eDC90394CF6E615DdEd40f0feC35e9d53B2D2,ETH-USDT,rtorrents.com,rtorrents.com
https://www.rtorrents.com/,Mining Scams,0xcb236bF496A69C7aF589382Ee27f648f44cdF4c9,ETH-USDT,rtorrents.com,rtorrents.com
https://www.rtorrents.com/,Mining Scams,0xc6c8D5c0F402479910A58d23D50842241906f870,ETH-USDT,rtorrents.com,rtorrents.com
https://www.rtorrents.com/,Mining Scams,0xB2999231dc5513F9c48F5B17F95F5D69402ca0C4,ETH-USDT,rtorrents.com,rtorrents.com
https://ft-ex.pro/,Mining Scams,0x87a47F0B70590ccFB69B08dF6d447ddb3770Ca55,ETH-USDT,ft-ex.pro,ft-ex.pro
https://ft-ex.pro/,Mining Scams,0xc53bB0F2dF2EF3595cA56f3135A9a698D3F0C890,ETH-USDT,ft-ex.pro,ft-ex.pro
"https://www.forex-sj.com/ 
https://www.sjfuturefx.com/",MT5,bc1qv0q4hhk2n3847nt3sfnsft9gj4pjuxdtzerxdk,Unknown,forex-sj.com,forex-sj.com
"https://www.forex-sj.com/ 
https://www.sjfuturefx.com/",MT5,3JMeosNyPnsMxqBDLBxoUESbyfmLnKpg7N,BTC,forex-sj.com,forex-sj.com
"https://www.forex-sj.com/ 
https://www.sjfuturefx.com/",MT5,bc1qdjru6xtggx34s08ehlyeecwahlwvcp4jltqmey,Unknown,forex-sj.com,forex-sj.com
"https://www.forex-sj.com/ 
https://www.sjfuturefx.com/",MT5,bc1qp8uvr2uukxer0lmxs4md9vt3x08vf5kag6n6ra,Unknown,forex-sj.com,forex-sj.com
"https://www.forex-sj.com/ 
https://www.sjfuturefx.com/",MT5,bc1qq8msds0pmjakzc72mzujhdhwz7mfej4xf7h2f3,Unknown,forex-sj.com,forex-sj.com
"https://www.forex-sj.com/ 
https://www.sjfuturefx.com/",MT5,3MTrkxSsXYZzqCb9j5ZCVhfaXHduweL9Cg,BTC,forex-sj.com,forex-sj.com
defi.defi-usd.net/#/,Mining scams,0x543ee7642e63b721578a00d17692a1f837e70390,ETH-USDT,defi.defi-usd.net,defi-usd.net
defi.defi-usd.net/#/,Mining scams,0xa3cfa984aae79dc98647563a44d76752a53bb66c,ETH-USDT,defi.defi-usd.net,defi-usd.net
https://www.coinmog.net/#/home,Mining scams,0xAB98975ca524F818e5A855dAAD3d38b57b690394,ETH-USDT,coinmog.net,coinmog.net
https://www.coinmog.net/#/home,Mining scams,0x939c9966331ce74ba4f2590dbcf5690fdd16b5f3,ETH-USDT,coinmog.net,coinmog.net
coinnetglobal.pro,Mining scams,0x3ae00c2e76cca152dfe05197a530c640a2454f81,ETH-USDT,coinnetglobal.pro,coinnetglobal.pro
coinnetglobal.pro,Mining scams,0x1d438fb5f28ab407dbc9999d4dba8bacca947166,ETH-USDT,coinnetglobal.pro,coinnetglobal.pro
coinnetglobal.pro,Mining scams,0x15382f6d04e0843defba6c4ee4a8e17ceaf51b2f,ETH-USDT,coinnetglobal.pro,coinnetglobal.pro
https://h5.cxmtraduc.com/,FunNull,17NCAM6rdmjKD9j7WLG5W6Ee7bTf4ccEG3,BTC,h5.cxmtraduc.com,cxmtraduc.com
https://h5.cxmtraduc.com/,FunNull,0x36de2cc22feb8d15c51fceddcb732c272b430971,ETH-USDT,h5.cxmtraduc.com,cxmtraduc.com
https://h5.cxmtraduc.com/,FunNull,0x2a77840e237a01cde6d098b539dcab75cd738615,ETH-USDT,h5.cxmtraduc.com,cxmtraduc.com
https://h5.cxmtraduc.com/,FunNull,0xd40b04dc4cc1a791933db1eb88a73340e898ddbf,ETH-USDT,h5.cxmtraduc.com,cxmtraduc.com
https://h5.cxmtraduc.com/,FunNull,0x58337222d37f4d8330eE840cA9Db8a467b6B65De,ETH-USDT,h5.cxmtraduc.com,cxmtraduc.com
https://h5.cxmtraduc.com/,FunNull,0x5875dd31e93CD6a223105F5730eD16d1A10C45A2,ETH-USDT,h5.cxmtraduc.com,cxmtraduc.com
"http://testflight.apple.com/join/7fgw67s3
https://www.coinskyex.com",Polkaswaps,0x65307EaD12bf36c18120C83596fc47Ad8c6B6e8d,ETH-USDT,testflight.apple.com,apple.com
"http://testflight.apple.com/join/7fgw67s3
https://www.coinskyex.com",Polkaswaps,0x2F2e38bCb734959c5DB668F7c6A9Bd8f9609f2D5,ETH-USDT,testflight.apple.com,apple.com
"http://testflight.apple.com/join/7fgw67s3
https://www.coinskyex.com",Polkaswaps,0xdce5e82046c49Cd5e3AdF99A69967F6AA56b76de,ETH-USDT,testflight.apple.com,apple.com
"http://testflight.apple.com/join/7fgw67s3
https://www.coinskyex.com",Polkaswaps,0xF0249c9A5fFc27868850B2D385EcEFB753CfBd57,ETH-USDT,testflight.apple.com,apple.com
"https://testflight.apple.com/join/7fgw67s3
https://www.coinskyex.com",Polkaswaps,0x8d67cb04190219dce9b1f0b3694b100abdcab9ff,ETH-USDT,testflight.apple.com,apple.com
"https://testflight.apple.com/join/7fgw67s3
https://www.coinskyex.com",Polkaswaps,0x670013aacbc1206ba730beec311cc9b69b89bc90,ETH-USDT,testflight.apple.com,apple.com
http://www.bairradaforex.com/,Polkaswaps,0xfc1ae82014f906f87dac768829fede2d9d3d4698,ETH-USDT,bairradaforex.com,bairradaforex.com
http://www.bairradaforex.com/,Polkaswaps,0x4b37c62245c30c22f15e35da599a224ae0d30e41,ETH-USDT,bairradaforex.com,bairradaforex.com
http://www.bairradaforex.com/,Polkaswaps,0xfd008c5b7e3cfccb6a3ae7325531438ad1e889b5,ETH-USDT,bairradaforex.com,bairradaforex.com
http://www.bairradaforex.com/,Polkaswaps,TTf12rAaiwWMKKtpnavXo4vtvJHRbfqCVP,TRON_USDT-TRN,bairradaforex.com,bairradaforex.com
http://www.bairradaforex.com/,Polkaswaps,0x710e68D6416c229aa514E56D32088175cB2038dc,ETH-USDT,bairradaforex.com,bairradaforex.com
http://www.bairradaforex.com/,Polkaswaps,TJNddycV6G9XnKkt9FgnUWRCwQZKSVZoDG,TRON_USDT-TRN,bairradaforex.com,bairradaforex.com
http://bnbdt.pro/,Polkaswaps,0x18d76d2C5e2f9F988436d922bA132631C77aC5D5,ETH-USDT,bnbdt.pro,bnbdt.pro
http://bnbdt.pro/,Polkaswaps,0x4480C6771EC372E1443BF3243441Dc1f39011aD1,ETH-USDT,bnbdt.pro,bnbdt.pro
http://bnbdt.pro/,Polkaswaps,0xD3D487E747C12f5786f20Ca91eEa6DEAA40457a2,ETH-USDT,bnbdt.pro,bnbdt.pro
jubilib.com,dnsV1,0xDA3905f9b6ad92FD38Bed157B8bbA912FdA40820,ETH-USDT,jubilib.com,jubilib.com
arcoinlib.com,dnsV1,0x35060FDA0DCc7eE6e03A07F8Dc0F3Ca795c9f1dC,ETH-USDT,arcoinlib.com,arcoinlib.com
fxcmlib.com,dnsV1,0xf51cde0d91D16107675e7E16925a16ba39213820,ETH-USDT,fxcmlib.com,fxcmlib.com
cmegrouplib.com,dnsV1,0x3E0331375500c55F52b88B6a214ebb72F0Ff1dD1,ETH-USDT,cmegrouplib.com,cmegrouplib.com
fxcmtan.com,dnsV1,0xf51cde0d91D16107675e7E16925a16ba39213820,ETH-USDT,fxcmtan.com,fxcmtan.com
moneroing.com,dnsV1,0x825F52F8222c56ECDBCf45e0403D9f41DFef7ee7,ETH-USDT,moneroing.com,moneroing.com
jubifor.com,dnsV1,0xDA3905f9b6ad92FD38Bed157B8bbA912FdA40820,ETH-USDT,jubifor.com,jubifor.com
jubiall.com,dnsV1,0xDA3905f9b6ad92FD38Bed157B8bbA912FdA40820,ETH-USDT,jubiall.com,jubiall.com
deadocean.com,dnsV1,0x57581605e9CD947751D37656153C43979bBa858D,ETH-USDT,deadocean.com,deadocean.com
comethswapour.com,dnsV1,0xb0F680ebA018912fD1Eb21062bc77f2fe23C0b69,ETH-USDT,comethswapour.com,comethswapour.com
https://coincom.xyz/wap/#,hb_group,TCZGanuPV5iB6UoppaYngDWcPA6YinPdvV,TRON_USDT-TRN,coincom.xyz,coincom.xyz
https://itBitua.com; https://itbittop.com,hb_group,3Fz8X3EbKJNSTbyrLzzK9J1HEn3xaMP3db,BTC,itBitua.com; https,itBitua.com; https
https://itBitua.com; https://itbittop.com,hb_group,0x1e6c65534cF4Ec17816eB3B9549d7197De54f07b,ETH-USDT,itBitua.com; https,itBitua.com; https
https://www.spp65.com,hb_group,TMQyqxrBgE9dV3V4KmfPfDbAqwkYJX95ch,TRON_USDT-TRN,spp65.com,spp65.com
https://coinmog.net,hb_group,0xAB98975ca524F818e5A855dAAD3d38b57b690394,ETH-USDT,coinmog.net,coinmog.net
https://coinmog.net,hb_group,0x939c9966331ce74ba4f2590dbcf5690fdd16b5f3,ETH-USDT,coinmog.net,coinmog.net
https://ft-ex.pro/,hb_group,0x87a47F0B70590ccFB69B08dF6d447ddb3770Ca55,ETH-USDT,ft-ex.pro,ft-ex.pro
https://forethusdt.com,hb_group,0x127ab27c543b539e1c42bc6269ebf709a96e30a8,ETH-USDT,forethusdt.com,forethusdt.com
https://ICAC9001.com,dowJones group,0x4020b8cA320Eb3e334921d1151d837Fb2133457f,ETH-USDT,ICAC9001.com,ICAC9001.com
https://ICAC9001.com,dowJones group,0xdf99E695aB4Cc7CD1472B4069E5b5746e0539789,ETH-USDT,ICAC9001.com,ICAC9001.com
https://account.vp-marketfx.com/login,dowJones group,0xDE6B78107E3B5e38267b1F738E2F4fD208683E2A,ETH-USDT,account.vp-marketfx.com,vp-marketfx.com
https://account.vp-marketfx.com/login,dowJones group,0x3868349A304B43888629dF6107A7222662059d44,ETH-USDT,account.vp-marketfx.com,vp-marketfx.com
https://bitwell.vip,dowJones group,0x63Ea77bcEaD63fEa1460402cDbfEB06A87854386,ETH-USDT,bitwell.vip,bitwell.vip
https://Www.polkaswaps.com,Polkaswaps,0x939c9966331ce74ba4f2590DBcf5690Fdd16B5f3,ETH-USDT,Www.polkaswaps.com,polkaswaps.com
https://Www.polkaswaps.com,Polkaswaps,0xAB98975ca524F818e5A855dAAD3d38b57b690394,ETH-USDT,Www.polkaswaps.com,polkaswaps.com
https://jubiters.com/,dnsV1,0xda3905f9b6ad92fd38bed157b8bba912fda40820,ETH-USDT,jubiters.com,jubiters.com
https://oneex.top/dist/#/,Oneex,3DngghvLTT4MzhP87K5DyZXFk3QC8RFd2U,BTC,oneex.top,oneex.top
https://oneex.top/dist/#/,Oneex,0x7fbCc0977922Bd7CDb7FA12BaeBDeEeF79Dcb0CB,ETH-USDT,oneex.top,oneex.top
https://Uniswape.ai,Oneex,0x97c68d673dc6b064102aa2b98207b1617d374377,ETH-USDT,Uniswape.ai,Uniswape.ai
https://Uniswape.ai,Oneex,0xd581116146ff944899226d072fb1044c3581902e,ETH-USDT,Uniswape.ai,Uniswape.ai
https://www.orangexx.cc,Cloudfront,TTnFTNyS72DeNh7QEJDvtqFP7SZ9h5t1ye,TRON_USDT-TRN,orangexx.cc,orangexx.cc
https://www.orangexx.cc,Cloudfront,TMCqwtDSwjSiwryi3QhMBCEPTEKAT9gvkr,TRON_USDT-TRN,orangexx.cc,orangexx.cc
https://www.orangexx.cc,Cloudfront,TR26JNkTgGVm3cG3uAhDtCKFLC2GGMgr99,TRON_USDT-TRN,orangexx.cc,orangexx.cc
https://www.orangexx.cc,Cloudfront,TLbwtJBRf1Z9Qu5DARrTuzEq5KQ93rxpiJ,TRON_USDT-TRN,orangexx.cc,orangexx.cc
https://defiusdtnode.com,Cloudfront,0x19c02361af5c1f3876f028caa53579c7b1954f47,ETH-USDT,defiusdtnode.com,defiusdtnode.com
https://stic2021.com/signup.php?invitecode=7402,Cloudfront,TUKcVt1av1Bq6q858KriDK18eVG9foq4B7,TRON_USDT-TRN,stic2021.com,stic2021.com
https://stic2021.com/signup.php?invitecode=7402,Cloudfront,TXoMXDsfrMbd3P8gTPU7GUmYtrts85jyB5,TRON_USDT-TRN,stic2021.com,stic2021.com
https://stic2021.com/signup.php?invitecode=7402,Cloudfront,TMwYUr1AAPWBxXPQQx9aXoES7UPAeCFi5i,TRON_USDT-TRN,stic2021.com,stic2021.com
https://stic2021.com/signup.php?invitecode=7402,Cloudfront,TCw2jvcamQ8iSFX16dRpnjWPa9Qj5UbGnt,TRON_USDT-TRN,stic2021.com,stic2021.com
https://coinsn.club/index/login/login.html,Cloudfront,0x79Ab3A5f0517aB0d1E41F5976906D9940bb81D35,ETH-USDT,coinsn.club,coinsn.club
https://ehvx.pro/,Cloudfront,0x15382F6d04E0843dEFBa6c4eE4a8e17cEAf51B2f,ETH-USDT,ehvx.pro,ehvx.pro
https://coinnetglobal.pro/,Cloudfront,0x1D438Fb5f28ab407dbC9999D4Dba8bAccA947166,ETH-USDT,coinnetglobal.pro,coinnetglobal.pro
https://xonsu.com/,Cloudfront,0xdf52dB1628c4c68b39C46Da5e30eEdde01E8f6BD,ETH-USDT,xonsu.com,xonsu.com
https://esdxcf.com/app/,Cloudfront,0xc16c4219b13d983543fb86ffd6529bad621b363d,ETH-USDT,esdxcf.com,esdxcf.com
https://esdxcf.com/app/,Cloudfront,0xd49da8439a2349aa21dde622d4d29aab3b91c8c9,ETH-USDT,esdxcf.com,esdxcf.com
https://www.jslinkglobal.com,MT5,0x9Fd372a0fF2d1e7e21aA4Ab0365a892b58928113,ETH-USDT,jslinkglobal.com,jslinkglobal.com
https://ETH-COIN.info/#/,Mining Scams,3p6UraZY6nVkcQwRwoQL4QVLgMTvxe8D7K,BTC,ETH-COIN.info,ETH-COIN.info
https://quanado.com,dnsV1,18zmnkYWtmpNpL6q8hLaxMbnvggzdCQW2M,BTC,quanado.com,quanado.com
https://quanado.com,dnsV1,19GKApRhj81vcqFXKWGUoQyWuexRWJThGU,BTC,quanado.com,quanado.com
https://quanado.com,dnsV1,TPJxGvVcmH6j7HSDJiKRnjreM7jg8YPxmz,TRON_USDT-TRN,quanado.com,quanado.com
https://quanado.com,dnsV1,1DvJyE4fitRmAb92htqmTnNrZ774oWENt,BTC,quanado.com,quanado.com
https://quanado.com,dnsV1,0x3fda25f27211a138adf211f4c060f2149674be6d,ETH-USDT,quanado.com,quanado.com
https://www.startcoinvip.net/mobile/#/,dnsV1,0xE56fA70baCB396E338F7eFDD167f7E9b13b5b8A4,ETH-USDT,startcoinvip.net,startcoinvip.net
https://www.startcoinvip.net/mobile/#/,dnsV1,0x157edcFA56A7568C50e23943D96c5DEd7ccF6824,ETH-USDT,startcoinvip.net,startcoinvip.net
https://www.startcoinvip.net/mobile/#/,dnsV1,TF9EQixMcMc3vCQHQ9TAhgwhkampV7uLg2,TRON_USDT-TRN,startcoinvip.net,startcoinvip.net
https://www.zion-global-limited.com/en/read.jsp?catid=6#,MT5,0x73692b978a9456fceb400557848261248858fe52,ETH-USDT,zion-global-limited.com,zion-global-limited.com
https://www.zion-global-limited.com/en/read.jsp?catid=6#,MT5,17atnU1SVx93o6UWBRg4K31nE1AVYVoo7S,BTC,zion-global-limited.com,zion-global-limited.com
https://carrodsecuritiescoltd.com/,MT5,0x1e6c65534cf4ec17816eb3b9549d7197de54f07b,ETH-USDT,carrodsecuritiescoltd.com,carrodsecuritiescoltd.com
https://quanado.com/,dnsV1,0x8874A700b8d5B578502ab3B4766A6aEd139CA010,ETH-USDT,quanado.com,quanado.com
https://quanado.com/,dnsV1,0x91a3B6129E7f53408996B2ebcda10b065af7248b,ETH-USDT,quanado.com,quanado.com
https://quanado.com/,dnsV1,0xb03C93B288fdE45D0BAdBfd2ae057d5ADfe13c05,ETH-USDT,quanado.com,quanado.com
https://eth-defi13.com/#/mine,Mining Scams,0x0ce83eb78c0eb31b1356b427877342d1e852ad65,ETH-USDT,eth-defi13.com,eth-defi13.com
