address,sum_in,sum_in_usd,sum_out,sum_out_usd,balance,count_in,count_out,currency_address,symbol,tokenType,annotation,first_transaction_time,last_transaction_time,receive_from_currencies,send_to_currencies
0x023a8f2586dea2c3769306faa246990f297cf981,50.0,1.141724456,50.0,1.141724456,0,1,0,0x0b63128c40737b13647552e0c926bcfeccc35f93,wLITI,ERC20,,12/22/2020 13:29,3/15/2022 10:35,10,6
0xbcef0f423a7b0bfabaf106991e9bc8cfd56509c2,640843.6164,641199.9895,640843.6164,641199.9895,0,151,66,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,4/23/2021 17:16,7/26/2021 7:49,4,4
0xbcef0f423a7b0bfabaf106991e9bc8cfd56509c2,49.49857034,115170.9713,49.49857034,115170.9713,0,53,20,-,ETH,,,4/23/2021 17:16,7/26/2021 7:49,4,4
0xbcef0f423a7b0bfabaf106991e9bc8cfd56509c2,1.3801185,0.0,1.3801185,0.0,0,7,7,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,4/23/2021 17:16,7/26/2021 7:49,4,4
0xbcef0f423a7b0bfabaf106991e9bc8cfd56509c2,0.00599789,0.0,0.00599789,0.0,0,1,1,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,BBTC,ERC20,,4/23/2021 17:16,7/26/2021 7:49,4,4
0x11390cb49e9f6b15746731eb3c32175457f06595,1596744.41,1597203.347,1596744.41,1597203.347,0,172,57,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,7/7/2021 21:08,10/21/2021 3:47,6,5
0x11390cb49e9f6b15746731eb3c32175457f06595,48.33852777,128479.4488,48.33852777,128479.4488,0,61,14,-,ETH,,,7/7/2021 21:08,10/21/2021 3:47,6,5
0x11390cb49e9f6b15746731eb3c32175457f06595,685.417549,686.4682011,685.417549,686.4682011,0,2,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,7/7/2021 21:08,10/21/2021 3:47,6,5
0x11390cb49e9f6b15746731eb3c32175457f06595,0.416583,0.0,0.416583,0.0,0,2,2,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,7/7/2021 21:08,10/21/2021 3:47,6,5
0x11390cb49e9f6b15746731eb3c32175457f06595,107.46,107.5226036,107.46,107.5226036,0,1,1,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD,ERC20,,7/7/2021 21:08,10/21/2021 3:47,6,5
0x11390cb49e9f6b15746731eb3c32175457f06595,800000.0,0.0,800000.0,0.0,0,1,0,0xa22134b7b18f1207414b69fcb3bdc6c6f18d7a78,BADGER,ERC20,,7/7/2021 21:08,10/21/2021 3:47,6,5
0xbb6999f4bceea79ae16d32717e5521a70446e224,1748852.664,1749671.428,1748852.664,1749671.428,0,331,108,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,8/3/2021 20:20,10/21/2021 4:41,7,4
0xbb6999f4bceea79ae16d32717e5521a70446e224,200.7104447,673981.7459,200.7104447,673981.7459,0,185,36,-,ETH,,,8/3/2021 20:20,10/21/2021 4:41,7,4
0xbb6999f4bceea79ae16d32717e5521a70446e224,5.35549014,0.0,5.35549014,0.0,0,4,4,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,8/3/2021 20:20,10/21/2021 4:41,7,4
0xbb6999f4bceea79ae16d32717e5521a70446e224,90.44,90.49166393,90.44,90.49166393,0,1,1,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD,ERC20,,8/3/2021 20:20,10/21/2021 4:41,7,4
0xbb6999f4bceea79ae16d32717e5521a70446e224,300000.0,0.0,300000.0,0.0,0,1,0,0x34278f6f40079eae344cbac61a764bcf85afc949,FF9.io,ERC20,,8/3/2021 20:20,10/21/2021 4:41,7,4
0xbb6999f4bceea79ae16d32717e5521a70446e224,298131.0,0.0,298131.0,0.0,0,1,0,0x2ceee24f8d03fc25648c68c8e6569aa0512f6ac3,XCH,ERC20,,8/3/2021 20:20,10/21/2021 4:41,7,4
0xbb6999f4bceea79ae16d32717e5521a70446e224,250000.0,0.0,250000.0,0.0,0,1,0,0x82dfdb2ec1aa6003ed4acba663403d7c2127ff67,akSwap.io,ERC20,,8/3/2021 20:20,10/21/2021 4:41,7,4
0x3663061968415a9b670a430c0ae7d796b8475fcc,40.22349817,140037.0192,40.22349817,140037.0192,0,43,11,-,ETH,,,8/4/2021 15:22,10/14/2021 17:26,4,3
0x3663061968415a9b670a430c0ae7d796b8475fcc,365055.5193,365178.0499,365055.5193,365178.0499,0,34,14,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,8/4/2021 15:22,10/14/2021 17:26,4,3
0x3663061968415a9b670a430c0ae7d796b8475fcc,0.15854229,0.0,0.15854229,0.0,0,1,1,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,8/4/2021 15:22,10/14/2021 17:26,4,3
0x3663061968415a9b670a430c0ae7d796b8475fcc,300000.0,0.0,300000.0,0.0,0,1,0,0x01454cdc3fab2a026cc7d1cb2aea9b909d5ba0ee,deApy.org,ERC20,,8/4/2021 15:22,10/14/2021 17:26,4,3
0x1e0c1639386bda0403cecabbadeae185fa7b7128,54.02185765,150140.6538,54.02185765,150140.6538,0,68,32,-,ETH,,,5/1/2021 3:28,8/13/2021 16:13,3,3
0x1e0c1639386bda0403cecabbadeae185fa7b7128,1458950.649,1459692.604,1458950.649,1459692.604,0,61,42,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,5/1/2021 3:28,8/13/2021 16:13,3,3
0x1e0c1639386bda0403cecabbadeae185fa7b7128,327394.1359,327615.9544,327394.1359,327615.9544,0,30,22,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,5/1/2021 3:28,8/13/2021 16:13,3,3
0x3ccd052f454a230164bffff691c819213d3003a4,119971.509,120185.8263,119971.509,120185.8263,0,2,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,8/10/2021 3:28,8/21/2021 10:42,2,2
0x3ccd052f454a230164bffff691c819213d3003a4,0.09237247,303.6667598,0.09237247,303.6667598,0,1,1,-,ETH,,,8/10/2021 3:28,8/21/2021 10:42,2,2
0x120bb0bb2734640358cc7c96386862b896c262c6,5567345.736,5568858.06,5567345.736,5568858.06,0,197,91,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/30/2021 23:36,8/16/2021 17:03,6,6
0x120bb0bb2734640358cc7c96386862b896c262c6,403.1380544,986768.6366,403.1380544,986768.6366,0,113,104,-,ETH,,,6/30/2021 23:36,8/16/2021 17:03,6,6
0x120bb0bb2734640358cc7c96386862b896c262c6,3550040.851,3555399.831,3550040.851,3555399.831,0,100,77,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,ERC20,,6/30/2021 23:36,8/16/2021 17:03,6,6
0x120bb0bb2734640358cc7c96386862b896c262c6,567061.4804,567405.183,567061.4804,567405.183,0,14,14,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,6/30/2021 23:36,8/16/2021 17:03,6,6
0x120bb0bb2734640358cc7c96386862b896c262c6,17.33432607,0.0,17.33432607,0.0,0,10,10,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,6/30/2021 23:36,8/16/2021 17:03,6,6
0x120bb0bb2734640358cc7c96386862b896c262c6,0.49564405,16590.21667,0.49564405,16590.21667,0,9,7,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,ERC20,,6/30/2021 23:36,8/16/2021 17:03,6,6
0xdd04695af299c50a1c5cecc13e5185b96935c184,658489.8241,658705.7177,658489.8241,658705.7177,0,74,55,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,7/1/2021 19:22,8/16/2021 14:26,3,3
0xdd04695af299c50a1c5cecc13e5185b96935c184,0.261956128,605.7361944,0.261956128,605.7361944,0,4,8,-,ETH,,,7/1/2021 19:22,8/16/2021 14:26,3,3
0xdd04695af299c50a1c5cecc13e5185b96935c184,22547.41937,22550.74307,22547.41937,22550.74307,0,2,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,7/1/2021 19:22,8/16/2021 14:26,3,3
0x09cbde511dfaaf545698f11f8850abb5809c5a6e,3816303.637,3818288.337,3816303.637,3818288.337,0,124,48,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,8/7/2021 16:11,9/6/2021 19:11,6,6
0x09cbde511dfaaf545698f11f8850abb5809c5a6e,366.4133692,1171365.446,366.4133692,1171365.446,0,88,78,-,ETH,,,8/7/2021 16:11,9/6/2021 19:11,6,6
0x09cbde511dfaaf545698f11f8850abb5809c5a6e,1816972.717,1817567.343,1816972.717,1817567.343,0,27,26,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,8/7/2021 16:11,9/6/2021 19:11,6,6
0x09cbde511dfaaf545698f11f8850abb5809c5a6e,747171.5111,747789.1675,747171.5111,747789.1675,0,21,21,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,ERC20,,8/7/2021 16:11,9/6/2021 19:11,6,6
0x09cbde511dfaaf545698f11f8850abb5809c5a6e,0.25960873,11657.57159,0.25960873,11657.57159,0,5,5,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,ERC20,,8/7/2021 16:11,9/6/2021 19:11,6,6
0x09cbde511dfaaf545698f11f8850abb5809c5a6e,1.96756479,0.0,1.96756479,0.0,0,3,3,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,8/7/2021 16:11,9/6/2021 19:11,6,6
0x33bc5fdc52d4155e84fec8f11624e6753ff39220,332409.1725,332718.1149,332409.1725,332718.1149,0,111,72,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,4/3/2021 15:31,5/28/2021 20:44,2,2
0x33bc5fdc52d4155e84fec8f11624e6753ff39220,26.88302141,67415.47344,26.88302141,67415.47344,0,18,18,-,ETH,,,4/3/2021 15:31,5/28/2021 20:44,2,2
0x806f0d79e0c04dbf3f7ecae8b808e613a890239e,700390.6073,700609.1074,700390.6073,700609.1074,0,66,49,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/4/2021 7:59,7/10/2021 1:29,2,2
0x806f0d79e0c04dbf3f7ecae8b808e613a890239e,91.78060096,191487.2444,91.78060096,191487.2444,0,39,38,-,ETH,,,6/4/2021 7:59,7/10/2021 1:29,2,2
0x10e426ca3a88338dacf1f6acf7f76cd0628e7e6f,346.4322921,719165.3424,346.4322921,719165.3424,0,134,128,-,ETH,,,6/4/2021 8:41,7/28/2021 21:13,2,2
0x10e426ca3a88338dacf1f6acf7f76cd0628e7e6f,342038.8315,342089.7136,342038.8315,342089.7136,0,42,33,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/4/2021 8:41,7/28/2021 21:13,2,2
0xecaa898b2dcbf9952f72212385732079e02ce30a,383.9842721,1313831.668,383.9842721,1313831.668,0,107,98,-,ETH,,,8/24/2021 21:16,9/16/2021 1:15,2,2
0xecaa898b2dcbf9952f72212385732079e02ce30a,208996.958,209119.5848,208996.958,209119.5848,0,21,13,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,8/24/2021 21:16,9/16/2021 1:15,2,2
0xd1efab67d5679139f3648cf88e9feb412c9ceb07,451828.3087,451836.5003,451828.3087,451836.5003,0,140,63,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,9/12/2020 4:44,5/8/2022 6:28,5,3
0xd1efab67d5679139f3648cf88e9feb412c9ceb07,1142.833043,680236.1735,1142.833043,680236.1735,0,68,24,-,ETH,,,9/12/2020 4:44,5/8/2022 6:28,5,3
0xd1efab67d5679139f3648cf88e9feb412c9ceb07,192.35,193.2115683,192.35,193.2115683,0,1,1,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD,ERC20,,9/12/2020 4:44,5/8/2022 6:28,5,3
0xd1efab67d5679139f3648cf88e9feb412c9ceb07,2906.042,220.7092469,2906.042,220.7092469,0,1,0,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,MANA,ERC20,,9/12/2020 4:44,5/8/2022 6:28,5,3
0xd1efab67d5679139f3648cf88e9feb412c9ceb07,1.0,0.0,1.0,0.0,0,1,0,0xf660870bd38d106e61f0d3539ed25b1320bc90e8,Otherside Beta Access (ApeWL.io),ERC20,,9/12/2020 4:44,5/8/2022 6:28,5,3
0x93e50e2ad24c8e435c1f09572a74a016c6c86e7b,227.7972885,332975.1419,227.7972885,332975.1419,0,102,20,-,ETH,,,1/18/2021 20:22,11/24/2022 16:39,5,3
0x93e50e2ad24c8e435c1f09572a74a016c6c86e7b,1025936.194,1026626.94,1025936.194,1026626.94,0,67,28,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,1/18/2021 20:22,11/24/2022 16:39,5,3
0x93e50e2ad24c8e435c1f09572a74a016c6c86e7b,1.95e+16,0.0,1.95e+16,0.0,0,2,0,0xbeb3c5f7f4f8db708bcfac4d0fdcdb0bed285741,Visit [ausd.shop] and claim rewards,ERC20,,1/18/2021 20:22,11/24/2022 16:39,5,3
0x93e50e2ad24c8e435c1f09572a74a016c6c86e7b,2398.73,2403.92344,2398.73,2403.92344,0,1,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,1/18/2021 20:22,11/24/2022 16:39,5,3
0x93e50e2ad24c8e435c1f09572a74a016c6c86e7b,7000.0,0.0,7000.0,0.0,0,1,0,0x7a6b87d7a874fce4c2d923b09c0e09e4936bcf57,$ Visit USTBonus.com to claim,ERC20,,1/18/2021 20:22,11/24/2022 16:39,5,3
0xbb919e1b1f234e624b07ad772dc411c0c9844a48,114.5997139,136165.7779,114.5997139,136165.7779,0,29,7,-,ETH,,,9/25/2020 14:56,1/18/2021 21:34,2,2
0xbb919e1b1f234e624b07ad772dc411c0c9844a48,523589.255,523425.8538,523589.255,523425.8538,0,27,7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,9/25/2020 14:56,1/18/2021 21:34,2,2
0x60b99e194cd613471a058f5598737345f70e6314,6216.959519,6217.984239,6216.959519,6217.984239,0,3,3,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/21/2021 11:17,7/1/2021 15:32,2,2
0x60b99e194cd613471a058f5598737345f70e6314,26.71126,52474.76133,26.71126,52474.76133,0,3,1,-,ETH,,,6/21/2021 11:17,7/1/2021 15:32,2,2
0x6c75b9e4e12adcce3080b82f53b04191a62c9110,515.0286768,1111069.084,515.0286768,1111069.084,0,19,14,-,ETH,,,7/5/2021 19:07,9/16/2022 12:30,2,2
0x6c75b9e4e12adcce3080b82f53b04191a62c9110,21539.30455,21546.4886,21539.30455,21546.4886,0,10,6,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,7/5/2021 19:07,9/16/2022 12:30,2,2
0x50f75c05cbce536ba357aedb2819d0b78dbd7aa7,28166.93485,28187.81927,28166.93485,28187.81927,0,11,6,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,7/8/2021 18:10,9/27/2022 2:19,2,1
0x50f75c05cbce536ba357aedb2819d0b78dbd7aa7,0.006825,13.9384079,0.006825,13.9384079,0,3,0,-,ETH,,,7/8/2021 18:10,9/27/2022 2:19,2,1
0x87d3716800535611b224a80a935769b6f932706a,450272.9158,450478.2615,450272.9158,450478.2615,0,76,56,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/18/2021 16:00,10/1/2021 12:10,3,2
0x87d3716800535611b224a80a935769b6f932706a,70.72839458,226276.7266,70.72839458,226276.7266,0,33,21,-,ETH,,,6/18/2021 16:00,10/1/2021 12:10,3,2
0x87d3716800535611b224a80a935769b6f932706a,300000.0,0.0,300000.0,0.0,0,1,0,0x34278f6f40079eae344cbac61a764bcf85afc949,FF9.io,ERC20,,6/18/2021 16:00,10/1/2021 12:10,3,2
0xcc20ba79921b29ff6cef85825267d85ecc0d9dd0,1237062.679,1238543.368,1237062.679,1238543.368,0,79,33,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,9/17/2021 1:09,12/3/2021 4:52,4,3
0xcc20ba79921b29ff6cef85825267d85ecc0d9dd0,74.19468056,286540.024,74.19468056,286540.024,0,57,16,-,ETH,,,9/17/2021 1:09,12/3/2021 4:52,4,3
0xcc20ba79921b29ff6cef85825267d85ecc0d9dd0,1516580.357,1517152.039,1516580.357,1517152.039,0,36,27,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,9/17/2021 1:09,12/3/2021 4:52,4,3
0xcc20ba79921b29ff6cef85825267d85ecc0d9dd0,300000.0,0.0,300000.0,0.0,0,1,0,0x16b3dd2970ad3f19c6068c65777530830d33773e,SFA,ERC20,,9/17/2021 1:09,12/3/2021 4:52,4,3
0x1efe0d8db79228f78fddad94535f002bff58338a,101.4382273,449348.5729,101.4382273,449348.5729,0,27,11,-,ETH,,,11/5/2021 14:29,12/10/2021 22:56,2,2
0x1efe0d8db79228f78fddad94535f002bff58338a,603011.5803,603484.6946,603011.5803,603484.6946,0,24,7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,11/5/2021 14:29,12/10/2021 22:56,2,2
0x4b4b5fedc0cbdfafb6b7b3e6bcbde038adf88293,3146231.079,3148090.34,3146231.079,3148090.34,0,173,167,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,8/2/2020 6:42,9/16/2021 10:05,5,5
0x4b4b5fedc0cbdfafb6b7b3e6bcbde038adf88293,179.9790324,391735.8629,179.9790324,391735.8629,0,21,25,-,ETH,,,8/2/2020 6:42,9/16/2021 10:05,5,5
0x4b4b5fedc0cbdfafb6b7b3e6bcbde038adf88293,23.96686771,875921.9411,23.96686771,875921.9411,0,8,8,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,ERC20,,8/2/2020 6:42,9/16/2021 10:05,5,5
0x4b4b5fedc0cbdfafb6b7b3e6bcbde038adf88293,3.23598059,0.0,3.23598059,0.0,0,4,6,0x3212b29e33587a00fb1c83346f5dbfa69a458923,imBTC,ERC20,,8/2/2020 6:42,9/16/2021 10:05,5,5
0x4b4b5fedc0cbdfafb6b7b3e6bcbde038adf88293,121.752064,193.4687887,121.752064,193.4687887,0,1,1,0x0000000000095413afc295d19edeb1ad7b71c952,LON,ERC20,,8/2/2020 6:42,9/16/2021 10:05,5,5
0x4d4cbac2addbed9bb4e32af08f426367fcbfb431,168.6702661,104726.1634,168.6702661,104726.1634,0,36,25,-,ETH,,,11/17/2020 22:17,4/16/2021 16:45,1,1
0xe9d5e887390b062f139a2b6e4b1bddd322068f41,685651.9257,685628.7674,685651.9257,685628.7674,0,229,34,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,12/7/2020 5:26,12/31/2020 13:09,3,3
0xe9d5e887390b062f139a2b6e4b1bddd322068f41,1.728931557,1096.606407,1.728931557,1096.606407,0,6,6,-,ETH,,,12/7/2020 5:26,12/31/2020 13:09,3,3
0xe9d5e887390b062f139a2b6e4b1bddd322068f41,1556.8,1557.912953,1556.8,1557.912953,0,1,1,0x0000000000085d4780b73119b644ae5ecd22b376,TUSD,ERC20,,12/7/2020 5:26,12/31/2020 13:09,3,3
0xd77985d91df82255a85dfc7c6f149f1ce49402c3,672534.2608,673269.1483,672534.2608,673269.1483,0,314,43,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,1/23/2021 3:59,2/6/2021 10:38,2,2
0xd77985d91df82255a85dfc7c6f149f1ce49402c3,0.241945825,325.2527308,0.241945825,325.2527308,0,5,1,-,ETH,,,1/23/2021 3:59,2/6/2021 10:38,2,2
0x0c95340201e7b39044da527d5d21886e3f4aa145,9846.62,9857.080387,9846.62,9857.080387,0,2,2,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,11/10/2020 12:27,5/27/2023 5:30,2,2
0x0c95340201e7b39044da527d5d21886e3f4aa145,0.0207,30.61550074,0.0207,30.61550074,0,2,1,-,ETH,,,11/10/2020 12:27,5/27/2023 5:30,2,2
0x6e53928d00d43e5357e290a98a1170c9ecd584a7,484321.1025,484457.275,484321.1025,484457.275,0,176,22,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,7/16/2021 11:28,8/18/2021 20:54,2,2
0x6e53928d00d43e5357e290a98a1170c9ecd584a7,5.915238498,12540.43455,5.915238498,12540.43455,0,9,7,-,ETH,,,7/16/2021 11:28,8/18/2021 20:54,2,2
0x5de0ac8c0adef06b0af1ba5ba51a967e7564343c,133973.5601,134006.0724,133973.5601,134006.0724,0,95,14,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,7/28/2021 17:02,8/7/2021 19:45,2,2
0x5de0ac8c0adef06b0af1ba5ba51a967e7564343c,2.55168919,6778.783202,2.55168919,6778.783202,0,6,3,-,ETH,,,7/28/2021 17:02,8/7/2021 19:45,2,2
0xb2aa660576bb291102745231758ad081f5e31de2,1158955.728,1160502.826,1158955.728,1160502.826,0,200,47,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,4/23/2021 16:59,8/1/2021 13:49,6,6
0xb2aa660576bb291102745231758ad081f5e31de2,63.6419295,128795.4861,63.6419295,128795.4861,0,23,11,-,ETH,,,4/23/2021 16:59,8/1/2021 13:49,6,6
0xb2aa660576bb291102745231758ad081f5e31de2,1.49677148,56222.00906,1.49677148,56222.00906,0,2,2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,ERC20,,4/23/2021 16:59,8/1/2021 13:49,6,6
0xb2aa660576bb291102745231758ad081f5e31de2,0.008619,0.0,0.008619,0.0,0,1,1,0x9be89d2a4cd102d8fecc6bf9da793be995c22541,BBTC,ERC20,,4/23/2021 16:59,8/1/2021 13:49,6,6
0xb2aa660576bb291102745231758ad081f5e31de2,442.92,0.0,442.92,0.0,0,1,1,0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,ERC20,,4/23/2021 16:59,8/1/2021 13:49,6,6
0xb2aa660576bb291102745231758ad081f5e31de2,62.62,62.89107239,62.62,62.89107239,0,1,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,4/23/2021 16:59,8/1/2021 13:49,6,6
0x8eb9e03c3392263dd0f90a2e00e1aec8d262032d,1501002.478,1501702.077,1501002.478,1501702.077,0,617,257,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/5/2021 15:15,7/21/2021 8:17,3,3
0x8eb9e03c3392263dd0f90a2e00e1aec8d262032d,4.371095593,9258.720966,4.371095593,9258.720966,0,8,13,-,ETH,,,6/5/2021 15:15,7/21/2021 8:17,3,3
0x8eb9e03c3392263dd0f90a2e00e1aec8d262032d,9998.864004,9986.610681,9998.864004,9986.610681,0,1,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,6/5/2021 15:15,7/21/2021 8:17,3,3
0xd15be6ee27b0a68fbebd7eae5256d889b4c8b660,324121.4886,324212.9055,324121.4886,324212.9055,0,212,119,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,6/16/2021 14:43,8/9/2021 16:16,4,4
0xd15be6ee27b0a68fbebd7eae5256d889b4c8b660,4.910956711,10334.15924,4.910956711,10334.15924,0,14,13,-,ETH,,,6/16/2021 14:43,8/9/2021 16:16,4,4
0xd15be6ee27b0a68fbebd7eae5256d889b4c8b660,950.004004,951.3455027,950.004004,951.3455027,0,2,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,6/16/2021 14:43,8/9/2021 16:16,4,4
0xd15be6ee27b0a68fbebd7eae5256d889b4c8b660,6000.0,0.0,6000.0,0.0,0,2,1,0xa3c52ec12196274e2d8deb458f496e82defd4bcb,USDT,ERC20,,6/16/2021 14:43,8/9/2021 16:16,4,4
0xc73961ea9dd673bf43f2cefe30bd5720b119e893,12040124.01,12047650.52,12040124.01,12047650.52,0,823,277,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,10/22/2020 13:16,8/2/2021 12:33,3,2
0xc73961ea9dd673bf43f2cefe30bd5720b119e893,2.06572954,4012.937374,2.06572954,4012.937374,0,21,16,-,ETH,,,10/22/2020 13:16,8/2/2021 12:33,3,2
0xc73961ea9dd673bf43f2cefe30bd5720b119e893,0.174336533,0.0,0.174336533,0.0,0,1,0,0xea6412fb370e8d1605e6aeeaa21ad07c3c7e9f24,MUSH,ERC20,,10/22/2020 13:16,8/2/2021 12:33,3,2
0x5bcffe1114849c12c6a70be93eebd4428b740444,4730229.584,4732585.253,4730229.584,4732585.253,0,122,66,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,11/5/2020 12:01,6/26/2022 23:34,4,2
0x5bcffe1114849c12c6a70be93eebd4428b740444,1.0224,2673.037942,1.0224,2673.037942,0,5,4,-,ETH,,,11/5/2020 12:01,6/26/2022 23:34,4,2
0x5bcffe1114849c12c6a70be93eebd4428b740444,250000.0,0.0,250000.0,0.0,0,1,0,0x82dfdb2ec1aa6003ed4acba663403d7c2127ff67,akSwap.io,ERC20,,11/5/2020 12:01,6/26/2022 23:34,4,2
0x5bcffe1114849c12c6a70be93eebd4428b740444,300000.0,0.0,300000.0,0.0,0,1,0,0x01454cdc3fab2a026cc7d1cb2aea9b909d5ba0ee,deApy.org,ERC20,,11/5/2020 12:01,6/26/2022 23:34,4,2
0x96c997e58a95e5f1b9db865a5570c9f4b629c614,1170124.223,1170686.166,1170124.223,1170686.166,0,425,27,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,4/13/2021 9:37,7/9/2021 10:59,3,3
0x96c997e58a95e5f1b9db865a5570c9f4b629c614,149.8721956,425270.6363,149.8721956,425270.6363,0,129,9,-,ETH,,,4/13/2021 9:37,7/9/2021 10:59,3,3
0x96c997e58a95e5f1b9db865a5570c9f4b629c614,30112.82222,30127.29841,30112.82222,30127.29841,0,4,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,4/13/2021 9:37,7/9/2021 10:59,3,3
0xa7b4ac2fd1d585aae544baad5780b6c0702d39fe,20860680.27,20868434.0,20860680.27,20868434.0,0,731,414,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,11/19/2020 8:17,8/2/2021 8:48,4,3
0xa7b4ac2fd1d585aae544baad5780b6c0702d39fe,239.2596599,215193.5223,239.2596599,215193.5223,0,112,6,-,ETH,,,11/19/2020 8:17,8/2/2021 8:48,4,3
0xa7b4ac2fd1d585aae544baad5780b6c0702d39fe,42169.0,42192.09375,42169.0,42192.09375,0,1,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,ERC20,,11/19/2020 8:17,8/2/2021 8:48,4,3
0xa7b4ac2fd1d585aae544baad5780b6c0702d39fe,0.009,292.6301836,0.009,292.6301836,0,1,0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,ERC20,,11/19/2020 8:17,8/2/2021 8:48,4,3
0x94e3b8329f4976587ce03473756bcfef7c8df574,1218614.557,1218854.65,1218614.557,1218854.65,0,126,52,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,ERC20,,11/6/2020 12:26,6/10/2021 8:09,2,2
0x94e3b8329f4976587ce03473756bcfef7c8df574,1.3487317,3228.806797,1.3487317,3228.806797,0,5,7,-,ETH,,,11/6/2020 12:26,6/10/2021 8:09,2,2
